D_affect,P,N,Qualite,Horaire,Type,R,Jour,Arrêt,Placement,Jr_pl
26-Apr-23,3212,922760221,,Nuit,,9057,4,,,
25-Apr-23,741N,922762417,,Nuit,,,2,,,
25-Apr-23,767N,2067N,,Nuit,,,,23-May-23,,
25-Apr-23,932N,922762090,,Nuit,,922760469,4,,,
25-Apr-23,5221,922762732,,Nuit,,922762690,1,24-May-23,,
25-Apr-23,912N,10228,,Nuit,,5788,3,,,
25-Apr-23,5192,2067N,,Jour,,,,01-May-23,,
25-Apr-23,3065,922762624,,Jour,,922762654,5,14-May-23,,
25-Apr-23,2098,1134J,,Jour,,339N,6,,,
13-Apr-23,258J,733J,,Jour,,1625J,7,,,
16-Apr-23,305J,922762455,,Jour,,1625J,4,05-May-23,,
20-Apr-23,4340,2067N,,Jour,,8536,5,29-Apr-23,,
23-Apr-23,4612,7740,,Jour,,5890,7,,,
25-Apr-23,4624,922762269,,Jour,,922762748,2,,,
25-Apr-23,651J,922761872,,Jour,,922762699,2,,,
26-Apr-23,3159,922760203,,Jour,,922761729,7,04-May-23,,
25-Apr-23,2887,2067N,,Jour,,,7,28-Apr-23,,
26-Apr-23,235J,922762567,,Jour,,9453,7,,,
25-Apr-23,4415,9987,,Jour,,922761636,2,11-May-23,,
26-Apr-23,339J,2067N,,Jour,,922761526,,,,
26-Apr-23,4129,922761757,,Jour,,7613,1,,,
26-Apr-23,344J,2067N,,Jour,,6639,6,,,
26-Apr-23,367J,922762391,,Jour,,,,09-May-23,,
25-Apr-23,3472,2067N,,Jour,,5060,5,10-Jun-23,,
25-Apr-23,3264,9745,,Jour,,,7,10-Jun-23,,
25-Apr-23,3472,952J,,Jour,,,7,,,
25-Apr-23,742J,1068J,,Jour,,201327591,4,,,
25-Apr-23,344J,2067N,,Jour,,,,30-Apr-23,,
25-Apr-23,4159,922761274,,Jour,,922762627,3,,,
26-Apr-23,859N,201327563,,Nuit,,9456,5,26-Apr-23,,
26-Apr-23,26N,9278,,Nuit,,201327690,4,,,
26-Apr-23,4874,298N,,Nuit,,922762693,1,11-May-23,,
26-Apr-23,26N,922761496,,Nuit,,201327690,1,,,
27-Apr-23,5263,2067N,,Jour,,,,04-May-23,,
26-Apr-23,5264,2067N,,Nuit,,,,27-Apr-23,,
26-Apr-23,5264,2067N,,Nuit,,,,29-Apr-23,,
26-Apr-23,5265,302J,,Jour,,,,25-May-23,,
26-Apr-23,5266,922762857,,Nuit,,,,10-May-23,,
26-Apr-23,5250,922762315,,Jour,,,,30-May-23,,
27-Apr-23,570J,922761909,,Jour,,,7,,,
27-Apr-23,5065,2067N,,Nuit,,922762250,4,02-May-23,,
27-Apr-23,4604,922762855,,Nuit,,922761866,1,,,
25-Apr-23,5260,922762835,,Nuit,,,,26-May-23,,
25-Apr-23,4773,922762834,,Nuit,,1368N,4,,,
26-Apr-23,4794,922762833,,Jour,,922760085,6,19-May-23,,
15-Apr-23,243N,922762851,,Nuit,,922762159,4,,,
21-Apr-23,604J,922762876,,Jour,,,,,,
21-Apr-23,3812,922762830,,Nuit,,922761541,1,14-Jun-23,,
22-Apr-23,5261,922761904,,Jour,,,,26-May-23,,
06-Apr-23,5244,922762845,,Jour,,,,21-May-23,,
06-Apr-23,5243,6327,,Nuit,,,,01-May-23,,
05-Apr-23,641J,8870,,Jour,,,,,,
08-Apr-23,5241,922762841,,Nuit,,,,01-May-23,,
10-Apr-23,4735,8502,,Jour,,922761658,6,10-Jun-23,,
07-Apr-23,4818,922762838,,Nuit,,922761829,2,,,
25-Apr-23,4048,922762837,,Nuit,,922762727,3,,,
25-Apr-23,145N,922762836,,Nuit,,8396,5,07-Jun-23,,
15-Apr-23,4548,922762850,,Nuit,,922760431,3,20-May-23,,
27-Apr-23,3934,922762862,,Nuit,,1166J,4,,,
27-Apr-23,4604,922762856,,Nuit,,922760404,2,,,
26-Apr-23,5117,201327563,,Nuit,,10206,2,,,
27-Apr-23,859N,2067N,,Nuit,,9456,5,29-Apr-23,,
27-Apr-23,417N,922762761,,Nuit,,922762614,2,14-May-23,,
26-Apr-23,3632,2067N,,Nuit,,,,01-Jun-23,,
26-Apr-23,4870,2067N,,Nuit,,2051N,5,13-May-23,,
28-Apr-23,288N,6061,,Nuit,,922760778,1,,,
27-Apr-23,5135,922762464,,Nuit,,201327838,4,,,
06-Apr-23,4560,201327365,,Nuit,,,1,10-May-23,,
06-Apr-23,4431,922761233,,Nuit,,,3,25-May-23,,
06-Apr-23,3628,1854J,,Jour,,,6,10-May-23,,
06-Apr-23,3532,8165,,Nuit,,,4,25-May-23,,
06-Apr-23,4432,922760348,,Jour,,,7,10-May-23,,
06-Apr-23,5199,922762677,,Nuit,,,2,10-May-23,,
06-Apr-23,2904,5356,,Nuit,,,1,,,
06-Apr-23,3975,922761031,,Nuit,,,4,,,
06-Apr-23,3975,201328161,,Nuit,,,2,06-Jul-23,,
06-Apr-23,1004N,4542,,Nuit,,,5,,,
06-Apr-23,521J,922761892,,Jour,,,7,,,
23-Apr-23,2871,6658,,Nuit,,7043,2,08-Jun-23,,
27-Apr-23,5005,8108,,Nuit,,8844,2,,,
27-Apr-23,189N,922762395,,Nuit,,922762161,3,30-Jun-23,,
27-Apr-23,129N,1206N,,Nuit,,7863,4,,,
27-Apr-23,5222,922762743,,Nuit,,,4,30-May-23,,
26-Apr-23,5104,7097,,Nuit,,1799N,2,02-Jul-23,,
27-Apr-23,4651,922761170,,Nuit,,,4,28-Apr-23,,
28-Apr-23,5264,922762859,,Nuit,,,,13-Jun-23,,
27-Apr-23,785N,922762860,,Nuit,,,,05-Jul-23,,
30-Apr-23,606N,1424N,,Nuit,,1734N,2,,,
01-May-23,606N,922760980,,Nuit,,1734N,3,20-May-23,,
02-May-23,558J,922761261,,Jour,,1734N,7,21-May-23,,
01-May-23,4526,922759863,,Jour,,922761987,7,,,
10-Apr-23,762J,545J,,Jour,,,6,,,
03-May-23,5011,922761192,,Nuit,,7015,3,22-May-23,,
26-Apr-23,168N,751N,,Nuit,,7519,2,,,
29-Apr-23,143J,922759830,,Jour,,7810,6,19-May-23,,
29-Apr-23,4825,1291N,,Jour,,1399J,5,19-May-23,,
27-Apr-23,541J,5340,,Jour,,7519,7,16-May-23,,
16-Apr-23,833J,201327640,,Jour,,,7,,,
17-Apr-23,689J,9144,,Jour,,5011,2,,,
17-Apr-23,3750,7705,,Jour,,9161,7,13-May-23,,
01-May-23,5267,922761620,,Jour,,,7,13-Jun-23,,
01-May-23,2113,922762982,,Jour,,922762113,7,,,
01-May-23,5268,591N,,Nuit,,,,14-May-23,,
01-May-23,5268,922759820,,Nuit,,,,14-May-23,,
01-May-23,4858,922762079,,Nuit,,9453,4,,,
01-May-23,549N,2067N,,Nuit,,922762179,2,25-May-23,,
27-Apr-23,2511,922759698,,Nuit,,922762687,3,19-May-23,,
30-Apr-23,4154,922760983,,Nuit,,922760587,3,,,
30-Apr-23,4962,384N,,Nuit,,922761899,2,25-May-23,,
30-Apr-23,859N,1410N,,Nuit,,9456,5,,,
30-Apr-23,506J,848J,,Jour,,1001J,6,08-May-23,,
01-May-23,5269,922762864,,Jour,,,,19-May-23,,
01-May-23,5269,922762871,,Jour,,,,19-May-23,,
01-May-23,5270,922760514,,Nuit,,,,13-Jun-23,,
01-May-23,5270,922762868,,Nuit,,,,13-Jun-23,,
01-May-23,5270,922762406,,Nuit,,,,10-May-23,,
01-May-23,5271,922762870,,Nuit,,,,25-May-23,,
01-May-23,5271,8176,,Nuit,,,,13-Jun-23,,
01-May-23,5272,201327554,,Jour,,922762940,5,26-May-23,,
01-May-23,5273,2067N,,Jour,,,,19-May-23,,
01-May-23,5274,922762869,,Nuit,,,,13-Jun-23,,
29-Apr-23,4651,2067N,,Nuit,,,4,,,
30-Apr-23,5264,922761170,,Nuit,,,,13-Jun-23,,
30-Apr-23,5111,922762460,,Nuit,,922762433,1,,,
30-Apr-23,2033,922760055,,Nuit,,922762793,1,,,
30-Apr-23,5002,922761003,,Nuit,,922762793,2,20-Jun-23,,
30-Apr-23,710N,9150,,Nuit,,922762793,3,,,
30-Apr-23,965N,2067N,,Nuit,,922762793,4,01-May-23,,
05-May-23,311J,598J,,Jour,,,6,14-May-23,,
04-May-23,4827,922761825,,Jour,,9693,7,23-May-23,,
04-May-23,2039,922761209,,Nuit,,1036N,1,13-May-23,,
04-May-23,3171,893N,,Jour,,1088J,6,23-May-23,,
27-Apr-23,2825,5330,,Nuit,,693N,3,,,
28-Apr-23,3594,5868,,Nuit,,10273,2,,,
21-Apr-23,3272,7226,,Nuit,,9295,4,10-May-23,,
03-May-23,4032,922762825,,Nuit,,922761994,3,,,
04-May-23,385N,922760684,,Nuit,,463N,1,,,
04-May-23,3944,922759913,,Jour,,201327895,6,09-May-23,,
04-May-23,841N,2067N,,Nuit,,922760371,1,05-May-23,,
02-May-23,965N,922762863,,Nuit,,922762793,4,,,
01-May-23,2692,922762865,,Jour,,,,,,
02-May-23,5192,922762866,,Jour,,922762867,4,13-Jun-23,,
29-Apr-23,2887,922760752,,Jour,,,7,04-May-23,,
06-May-23,324J,5792,,Jour,,922762663,3,24-May-23,,
05-May-23,324J,5784,,Jour,,,7,,,
06-May-23,23J,922761729,,Jour,,549J,5,25-May-23,,
05-May-23,3158,1733N,,Nuit,,8081,1,14-May-23,,
05-May-23,3158,6303,,Nuit,,8081,4,,,
05-May-23,338N,5400,,Nuit,,8081,2,,,
05-May-23,338N,922762408,,Nuit,,8081,3,,,
05-May-23,3159,922760203,,Jour,,8081,7,14-May-23,,
05-May-23,2132,922760996,,Nuit,,922760695,6,,,
05-May-23,5030,922762029,,Jour,,,7,,,
02-May-23,168J,2067N,,Jour,,922762873,1,18-Jun-23,,
02-May-23,168J,2067N,,Jour,,922762873,4,18-Jun-23,,
02-May-23,5250,922762797,,Jour,,922762873,2,09-May-23,,
02-May-23,5250,922762806,,Jour,,922762873,3,30-May-23,,
02-May-23,5232,922762781,,Jour,,922762873,5,07-Jun-23,,
02-May-23,4156,922761604,,Jour,,922762867,1,13-Jun-23,,
02-May-23,4608,7506,,Jour,,922762867,2,13-Jun-23,,
02-May-23,3259,922760846,,Nuit,,922762867,3,13-Jun-23,,
02-May-23,5192,922762827,,Jour,,922762867,7,30-May-23,,
02-May-23,2869,434J,,Jour,,922762867,6,13-Jun-23,,
02-May-23,5243,6327,,Nuit,,922762156,1,,,
02-May-23,5242,922762846,,Jour,,922762156,5,,,
02-May-23,5238,922762757,,Nuit,,922762156,2,,,
02-May-23,5239,2067N,,Jour,,922762156,6,20-May-23,,
02-May-23,5241,922762841,,Nuit,,922762156,3,,,
02-May-23,5240,2016J,,Jour,,922762156,7,,,
02-May-23,237J,5641,,Jour,,922762874,4,12-May-23,,
02-May-23,237J,922760864,,Jour,,922762874,3,12-May-23,,
02-May-23,4947,922760908,,Jour,,922762874,5,12-May-23,,
02-May-23,4914,922761648,,Jour,,922762874,6,12-May-23,,
02-May-23,4922,922762150,,Jour,,922762874,7,12-May-23,,
02-May-23,4921,922762370,,Nuit,,922762874,1,12-May-23,,
11-Apr-23,393J,8317,,Jour,,,3,03-May-23,,
11-Apr-23,4244,922760034,,Jour,,,4,03-May-23,,
11-Apr-23,92J,922760258,,Jour,,,7,03-May-23,,
11-Apr-23,455J,872J,,Jour,,,6,08-Jun-23,,
11-Apr-23,4467,922762704,,Jour,,,5,03-May-23,,
11-Apr-23,527J,922762785,,Jour,,,1,03-May-23,,
09-May-23,5102,9280,,Jour,,922762693,7,,,
09-May-23,619N,922761201,,Nuit,,,1,,,
09-May-23,307N,201327607,,Nuit,,,3,01-Jul-23,,
09-May-23,354J,1179J,,Jour,,,6,30-May-23,,
09-May-23,934J,2067N,,Jour,,,7,15-Jun-23,,
09-May-23,888N,1053N,,Nuit,,,4,12-Jun-23,,
09-May-23,2795,922762886,,Jour,,922762105,6,08-Jun-23,,
09-May-23,2165,2067N,,Jour,,,6,01-Jun-23,,
09-May-23,4934,922762889,,Jour,,,3,30-May-23,,
09-May-23,506J,922762882,,Jour,,1001J,6,,,
05-May-23,2887,,,Jour,,,7,08-May-23,,
09-May-23,2887,848J,,Jour,,,7,09-May-23,,
09-May-23,4226,922762877,,Nuit,,922761361,1,31-May-23,,
09-May-23,3917,922759757,,Nuit,,922762772,1,,,
09-May-23,24N,922759855,,Nuit,,922761632,2,,,
08-May-23,4346,922761488,,Nuit,,8536,3,26-May-23,,
05-May-23,5275,8680,,Jour,,,,27-Jun-23,,
05-May-23,5276,2308N,,Nuit,,,3,20-Jun-23,,
05-May-23,5276,103N,,Nuit,,,,20-Jun-23,,
05-May-23,4196,922762883,,Nuit,,8844,4,,,
05-May-23,3751,2067N,,Nuit,,9161,1,18-May-23,,
06-May-23,5001,1178J,,Jour,,9132,7,01-Jul-23,,
06-May-23,3860,922761997,,Jour,,,2,04-Jun-23,,
06-May-23,553J,922762840,,Jour,,922762558,6,19-May-23,,
06-May-23,28N,922761555,,Nuit,,,,07-Jun-23,,
06-May-23,597N,2067N,,Nuit,,922762289,6,08-May-23,,
09-May-23,964N,9313,,Nuit,,6318,4,,,
09-May-23,713N,2067N,,Nuit,,10011,2,18-May-23,,
09-May-23,5209,2379N,,Nuit,,9374,2,,,
27-Apr-23,4971,201327520,,Nuit,,2289N,3,14-May-23,,
09-May-23,2915,201327940,,Nuit,,922760603,2,18-Jun-23,,
09-May-23,551N,922760753,,Nuit,,922761804,4,,,
07-May-23,4009,201327829,,Nuit,,201328085,1,25-May-23,,
05-May-23,3827,469J,,Nuit,,1245N,2,,,
06-May-23,62N,719N,,Nuit,,90N,2,,,
06-May-23,4979,2067N,,Nuit,,1339N,2,08-May-23,,
06-May-23,4979,201328028,,Nuit,,1339N,1,08-May-23,,
09-May-23,4408,922762878,,Nuit,,922760587,2,,,
09-May-23,2032,922762780,,Nuit,,922760404,6,,,
09-May-23,4170,922762901,,Jour,,1556J,1,,,
09-May-23,4032,26N,,Nuit,,1339N,1,14-May-23,,
09-May-23,3482,922760224,,Nuit,,1339N,3,,,
09-May-23,2749,922762132,,Nuit,,1339N,4,09-Jul-23,,
09-May-23,658N,922762537,,Nuit,,1339N,2,31-May-23,,
09-May-23,4058,5995,,Jour,,1339N,6,,,
09-May-23,2267,1176J,,Jour,,1339N,7,,,
09-May-23,4979,2067N,,Nuit,,922761826,2,10-May-23,,
09-May-23,4979,201328028,,Nuit,,922761826,1,10-May-23,,
09-May-23,5015,922761098,,Nuit,,922761826,3,10-May-23,,
09-May-23,3777,1109N,,Nuit,,922761826,4,10-May-23,,
09-May-23,2106,10290,,Jour,,922761826,6,10-May-23,,
09-May-23,5007,922761373,,Jour,,922761826,7,10-May-23,,
09-May-23,300J,922762897,,Jour,,,6,01-Jul-23,,
09-May-23,337J,922760389,,Jour,,201327863,6,,,
09-May-23,773J,2067N,,Jour,,,6,27-May-23,,
09-May-23,2748,922762895,,Jour,,5548,5,08-Jun-23,,
09-May-23,5154,2067N,,Jour,,922761866,6,10-May-23,,
09-May-23,611J,9937,,Jour,,201327615,4,,,
09-May-23,607J,467J,,Jour,,,,,,
09-May-23,831J,8233,,Jour,,,,,,
09-May-23,600J,870J,,Jour,,201327615,5,,,
09-May-23,600J,9751,,Jour,,201327615,2,,,
09-May-23,866J,7425,,Jour,,8448,6,,,
09-May-23,4267,2067N,,Jour,,922762076,6,10-May-23,,
09-May-23,4849,2067N,,Nuit,,922762746,1,14-May-23,,
09-May-23,4252,2067N,,Nuit,,,,21-Jun-23,,
08-May-23,4616,922762892,,Jour,,922762254,7,,,
02-May-23,4459,753J,,Jour,,9053,7,01-Jul-23,,
01-May-23,2118,1220J,,Jour,,1509J,7,02-Jul-23,,
01-May-23,344J,9801,,Jour,,,,24-May-23,,
09-May-23,4155,2067N,,Jour,,10029,7,10-May-23,,
05-May-23,4012,1144N,,Jour,,6401,6,,,
09-May-23,4680,626J,,Jour,,9437,1,01-Jun-23,,
09-May-23,5194,2067N,,Nuit,,922762706,2,11-May-23,,
11-May-23,3115,922762095,,Jour,,201327831,7,30-May-23,,
11-May-23,2759,922762721,,Jour,,,7,29-May-23,,
11-May-23,4908,922762342,,Nuit,,8489,3,29-May-23,,
06-May-23,305J,922760810,,Jour,,1625J,4,,,
07-May-23,3593,922762455,,Jour,,10273,5,11-May-23,,
10-May-23,5277,2067N,,Jour,,,,11-May-23,,
10-May-23,5277,2067N,,Jour,,,,11-May-23,,
10-May-23,5278,922761520,,Nuit,,,1,28-Jun-23,,
11-May-23,943N,2067N,,Nuit,,10254,1,12-May-23,,
11-May-23,943N,2067N,,Nuit,,10254,2,12-May-23,,
10-May-23,367J,2067N,,Jour,,,,21-Jun-23,,
10-May-23,500N,2067N,,Nuit,,922760857,4,11-May-23,,
10-May-23,1025N,2067N,,Nuit,,2051N,4,11-May-23,,
10-May-23,5136,922762539,,Nuit,,4703,7,14-May-23,,
10-May-23,646J,2067N,,Jour,,,,27-Jun-23,,
11-May-23,5154,922762463,,Jour,,922761866,6,10-May-23,,
10-May-23,4934,922762890,,Jour,,,1,,,
10-May-23,2887,2067N,,Jour,,,7,22-May-23,,
11-May-23,4155,848J,,Jour,,10029,7,30-May-23,,
01-May-23,126N,8687,,Nuit,,1509J,1,19-May-23,,
26-Apr-23,126N,6774,,Nuit,,1509J,2,02-Jul-23,,
07-May-23,4169,2067N,,Nuit,,593N,5,08-May-23,,
07-May-23,971N,2067N,,Nuit,,922760270,2,11-May-23,,
10-May-23,5279,922762903,,Nuit,,,,21-Jun-23,,
11-May-23,2496,2067N,,Jour,,922762264,6,12-May-23,,
11-May-23,211J,2067N,,Jour,,922762606,7,25-May-23,,
11-May-23,870J,2067N,,Jour,,9063,6,16-May-23,,
11-May-23,4159,,,Jour,,922762627,7,01-Jun-23,,
11-May-23,929J,2067N,,Jour,,922761944,3,01-Jun-23,,
11-May-23,5048,2067N,,Jour,,,7,15-May-23,,
11-May-23,43J,922762498,,Jour,,922761480,2,,,
11-May-23,4728,2067N,,Jour,,922762801,5,17-May-23,,
11-May-23,2895,922762463,,Jour,,7008,7,08-Jun-23,,
11-May-23,5154,5231,,Jour,,922761866,6,03-Jun-23,,
11-May-23,5193,2067N,,Jour,,922762706,7,19-May-23,,
11-May-23,931J,922762936,,Jour,,922762782,6,12-Jun-23,,
03-May-23,5065,922761195,,Nuit,,922762250,4,,,
11-May-23,2611,922762938,,Jour,,922762654,6,13-Jun-23,,
11-May-23,239N,2067N,,Nuit,,9048,1,,,
11-May-23,2171,2067N,,Nuit,,201327639,2,12-May-23,,
11-May-23,3632,922762488,,Nuit,,922761736,4,10-May-23,,
09-May-23,4169,922762894,,Nuit,,593N,5,,,
08-May-23,5074,922762893,,Jour,,922762533,5,15-Jun-23,,
06-May-23,2582,922762888,,Jour,,922761546,3,,,
06-May-23,841N,922762885,,Nuit,,922760371,1,,,
09-May-23,4913,922762884,,Nuit,,922762076,3,,,
05-May-23,5263,922762881,,Jour,,,,13-Jun-23,,
09-May-23,751N,922762879,,Nuit,,1421N,3,20-May-23,,
09-May-23,597N,378J,,Nuit,,922762289,6,02-Jun-23,,
13-May-23,943N,201327944,,Nuit,,10254,1,16-May-23,,
12-May-23,4874,2067N,,Nuit,,922762693,1,12-May-23,,
13-May-23,943N,298N,,Nuit,,10254,2,,,
01-May-23,3773,922761411,,Nuit,,922762858,4,,,
01-May-23,77J,4994,,Nuit,,922762858,3,,,
01-May-23,508N,922761788,,Nuit,,922762858,5,,,
01-May-23,4866,922761915,,Nuit,,,2,31-May-23,,
04-May-23,4553,2036N,,Nuit,,7810,2,,,
12-May-23,3593,922760133,,Jour,,10273,5,30-May-23,,
10-May-23,5250,922762935,,Jour,,922762873,2,27-May-23,,
12-May-23,414N,922762921,,Nuit,,10343,3,,,
12-May-23,422N,2067N,,Nuit,,749N,2,13-May-23,,
08-May-23,973N,922760248,,Nuit,,,3,,,
12-May-23,2208,1408N,,Nuit,,1740N,2,,,
06-May-23,4414,2067N,,Nuit,,922762782,4,11-May-23,,
12-May-23,4728,922761527,,Jour,,922760856,6,,,
12-May-23,669N,922762919,,Nuit,,201327448,6,,,
12-May-23,756N,922762917,,Nuit,,201327448,3,,,
11-May-23,5280,922762488,,Nuit,,,6,27-Jun-23,,
11-May-23,5281,2067N,,Jour,,,,24-May-23,,
11-May-23,3632,2067N,,Nuit,,922761736,4,20-May-23,,
11-May-23,4241,1025J,,Jour,,8537,7,,,
12-May-23,4875,922760227,,Nuit,,8849,2,30-May-23,,
11-May-23,3272,123N,,Nuit,,9295,4,,,
13-May-23,263N,7226,,Nuit,,8448,2,31-May-23,,
11-May-23,4979,2067N,,Nuit,,,2,14-May-23,,
11-May-23,4979,201328028,,Nuit,,,1,14-May-23,,
11-May-23,5015,922761098,,Nuit,,,3,14-May-23,,
11-May-23,3777,1109N,,Nuit,,,4,14-May-23,,
11-May-23,2106,10290,,Jour,,,6,14-May-23,,
11-May-23,5007,922761373,,Jour,,,7,14-May-23,,
04-May-23,2039,1958N,,Nuit,,1036N,2,,,
11-May-23,4312,8294,,Nuit,,201328085,4,,,
11-May-23,4587,922760515,,Nuit,,7707,4,,,
11-May-23,4588,5429,,Jour,,201327692,7,17-Jun-23,,
11-May-23,4313,922761959,,Jour,,201328085,7,,,
11-May-23,4420,922760471,,Jour,,,7,14-May-23,,
11-May-23,56N,1226N,,Nuit,,922762273,5,02-Jul-23,,
11-May-23,196J,922762305,,Jour,,922762273,7,,,
11-May-23,4446,1898J,,Jour,,,7,04-Jul-23,,
16-May-23,80J,922760203,,Jour,,566N,7,04-Jun-23,,
15-May-23,3159,5956,,Jour,,8081,7,,,
15-May-23,3158,922761497,,Nuit,,8081,1,04-Jun-23,,
15-May-23,2741,2067N,,Nuit,,922762216,3,16-May-23,,
15-May-23,4849,549N,,Nuit,,922762746,1,08-Jun-23,,
12-May-23,353J,8715,,Jour,,9865,6,,,
11-May-23,344J,2067N,,Jour,,,4,,,
14-May-23,4727,7781,,Nuit,,9094,3,,,
14-May-23,4727,2067N,,Nuit,,9094,6,19-May-23,,
14-May-23,5073,7876,,Nuit,,922762321,2,18-Jun-23,,
14-May-23,3760,201328128,,Nuit,,922761866,3,,,
15-May-23,4483,922760800,,Nuit,,922762793,5,,,
15-May-23,2392,201327676,,Jour,,922762793,7,,,
14-May-23,2039,9540,,Nuit,,1036N,1,23-May-23,,
11-May-23,5282,201328120,,Jour,,,,23-May-23,,
12-May-23,372J,2067N,,Jour,,922761849,3,,,
11-May-23,5283,922761114,,Nuit,,,,23-May-23,,
12-May-23,3760,922762920,,Nuit,,922761866,2,04-Jul-23,,
15-May-23,5101,4874,,Jour,,922762726,7,,,
15-May-23,3065,2067N,,Jour,,922762654,5,16-May-23,,
15-May-23,4934,922762923,,Jour,,,1,,,
15-May-23,810N,2067N,,Nuit,,922762559,3,14-May-23,,
15-May-23,5219,6584,,Nuit,,6440,4,,,
15-May-23,963N,922760949,,Nuit,,9170,5,,,
15-May-23,5254,1996J,,Jour,,922759714,7,06-Jul-23,,
15-May-23,5255,7348,,Nuit,,922759714,5,06-Jul-23,,
15-Feb-23,5255,1163N,,Nuit,,922759714,1,06-Jul-23,,
15-May-23,137N,922760909,,Nuit,,8536,1,,,
11-May-23,3221,2067N,,Nuit,,,,26-May-23,,
15-May-23,4412,922760251,,Nuit,,,1,27-Jun-23,,
15-May-23,4412,922762368,,Nuit,,,2,30-May-23,,
15-May-23,4535,922759771,,Nuit,,,4,,,
15-May-23,3814,8690,,Nuit,,,6,,,
15-May-23,2183,10398,,Nuit,,,5,,,
15-May-23,810N,2067N,,Nuit,,,3,31-May-23,,
15-May-23,504N,922762559,,Nuit,,922762665,3,09-May-23,,
15-May-23,4252,2067N,,Nuit,,,,17-May-23,,
15-May-23,4749,922759966,,Nuit,,,7,,,
15-May-23,5252,964J,,Jour,,922759960,4,25-May-23,,
15-May-23,5253,922761452,,Nuit,,922759960,1,,,
15-May-23,5253,922761812,,Nuit,,922759960,2,,,
15-May-23,4420,922760471,,Jour,,922759960,7,,,
15-May-23,4420,922761743,,Jour,,922759960,5,,,
15-May-23,495N,909N,,Nuit,,1339N,1,,,
15-May-23,5268,591N,,Nuit,,922762250,1,,,
15-May-23,5268,922759820,,Nuit,,922762250,3,,,
15-May-23,4445,201328217,,Nuit,,922762904,3,,,
15-May-23,311J,598J,,Jour,,922762250,6,,,
14-May-23,5045,922762120,,Jour,,7015,6,,,
14-May-23,3401,2067N,,Nuit,,922761251,2,15-May-23,,
15-May-23,3537,922761826,,Nuit,,6564,1,,,
15-May-23,5082,922762336,,Nuit,,922762943,2,,,
15-May-23,5005,4992,,Nuit,,922762943,3,,,
15-May-23,2180,922760162,,Nuit,,,4,25-May-23,,
15-May-23,5097,922762386,,Jour,,922762943,7,,,
15-May-23,3957,922762637,,Jour,,922762943,6,,,
15-May-23,3958,922762535,,Nuit,,922762943,1,08-Jun-23,,
15-May-23,2106,10290,,Jour,,922762443,6,,,
15-May-23,4979,922762902,,Nuit,,922762443,2,,,
15-May-23,4979,201328028,,Nuit,,922762443,1,16-May-23,,
15-May-23,5007,922761373,,Jour,,922762443,7,,,
15-May-23,5015,922761098,,Nuit,,922762443,3,,,
15-May-23,3777,1109N,,Nuit,,922762443,4,,,
15-May-23,465J,922761551,,Jour,,922762945,7,,,
15-May-23,221J,922760165,,Jour,,,1,10-Jun-23,,
15-May-23,5205,922762572,,Nuit,,922762161,6,,,
15-May-23,5136,922762539,,Nuit,,922762161,7,,,
15-May-23,4032,26N,,Nuit,,,1,01-Jun-23,,
12-May-23,4415,9987,,Jour,,922761636,2,,,
12-May-23,4414,922762922,,Nuit,,922762782,4,12-Jun-23,,
12-May-23,1025N,922762918,,Nuit,,2051N,4,,,
13-May-23,2171,922762916,,Nuit,,201327639,2,,,
12-May-23,971N,7618,,Nuit,,922760270,2,30-Jun-23,,
12-May-23,5194,922762915,,Nuit,,922762706,2,20-May-23,,
12-May-23,500N,922762914,,Nuit,,922760857,4,18-Jun-23,,
14-May-23,422N,922762913,,Nuit,,749N,2,,,
16-May-23,3401,922762912,,Nuit,,922761251,2,25-May-23,,
16-May-23,5048,922762911,,Jour,,,7,27-Jun-23,,
12-May-23,5277,922762910,,Jour,,,,18-Jun-23,,
17-May-23,3065,922762909,,Jour,,922762654,5,13-Jun-23,,
03-May-23,3597,9896,,Nuit,,8842,1,,,
03-May-23,480N,201327902,,Nuit,,8842,3,,,
03-May-23,3183,922762399,,Nuit,,8842,2,20-Jun-23,,
03-May-23,5143,922760294,,Nuit,,8842,4,,,
03-May-23,5144,922762486,,Jour,,8842,7,,,
08-May-23,621N,9352,,Nuit,,922760771,1,08-Jun-23,,
08-May-23,2351,5609,,Nuit,,922760771,4,08-Jun-23,,
08-May-23,3826,922760944,,Nuit,,922760771,6,08-Jun-23,,
08-May-23,36N,922762397,,Nuit,,922760771,2,08-Jun-23,,
08-May-23,2894,922762484,,Nuit,,922760771,3,08-Jun-23,,
15-May-23,5257,922762847,,Nuit,,922762904,1,17-May-23,,
15-May-23,5256,922762848,,Jour,,922762904,5,,,
15-May-23,3637,922762589,,Jour,,922762904,7,09-Jul-23,,
13-May-23,4921,922762370,,Nuit,,922762905,1,13-Jun-23,,
13-May-23,4922,922762150,,Jour,,922762905,7,15-Jun-23,,
13-May-23,237J,5641,,Jour,,922762905,4,,,
13-May-23,237J,922760864,,Jour,,922762905,3,,,
13-May-23,4947,922760908,,Jour,,922762905,5,,,
13-May-23,4914,922761648,,Jour,,922762905,6,,,
07-May-23,4842,2067N,,Nuit,,2385N,2,13-May-23,,
14-May-23,4842,922761209,,Nuit,,2385N,2,03-Jun-23,,
12-May-23,3272,5405,,Nuit,,9295,3,03-Jun-23,,
05-May-23,346J,903N,,Jour,,922762801,2,,,
